checked_at,listing_id,title,url,listing_price,listing_currency,grade,reference_price_usd,sample_count,discount_percent,match_score,decision
2026-08-31T08:56:48+00:00,9824542896,Light Slowbro 51/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824542896-light-slowbro-51105-neo-destiny-pokemon-wotc-pokemon-kort,82.9,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:49+00:00,9824547830,Light Ninetales 50/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824547830-light-ninetales-50105-neo-destiny-pokemon-wotc-pokemon-kort,55.26,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:50+00:00,9822970094,Trainer - Lucky Stadium 100/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9822970094-trainer-lucky-stadium-100105-neo-destiny-pokemon-wotc-pokemon-kort,17.76,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:50+00:00,9836218576,Karta Pokemon Oricorio ex PSA 10 UPC Mega Evolution,https://www.vinted.pl/items/9836218576-karta-pokemon-oricorio-ex-psa-10-upc-mega-evolution,1100.0,PLN,10,87.95,1483,-235.8,0.80,poza_zakresem_rabatu
2026-08-31T08:56:50+00:00,9836075159,PSA 10 Pokémon Japanese S8a 25th Anniversary Pikachu Reverse Holo 001/028,https://www.vinted.pl/items/9836075159-psa-10-pokemon-japanese-s8a-25th-anniversary-pikachu-reverse-holo-001028,1000.0,PLN,10,,,,,brak_ceny_referencyjnej
2026-08-31T08:56:52+00:00,9836367742,Ace gem mint 10,https://www.vinted.pl/items/9836367742-ace-gem-mint-10,1940.59,PLN,9,,,,,brak_ceny_referencyjnej
2026-08-31T08:56:52+00:00,9835895735,Iono (Pal 269) PSA 9,https://www.vinted.pl/items/9835895735-iono-pal-269-psa-9,309.44,PLN,9,46.38,230,-79.1,0.50,poza_zakresem_rabatu
2026-08-31T08:56:53+00:00,9835737904,2022 JPN Pokemon Charizard V,https://www.vinted.pl/items/9835737904-2022-jpn-pokemon-charizard-v,2841.22,PLN,10,,,,,brak_ceny_referencyjnej
2026-08-31T08:56:54+00:00,9824526229,Light Wigglytuff 54/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824526229-light-wigglytuff-54105-neo-destiny-pokemon-wotc-pokemon-kort,47.37,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:55+00:00,9824553094,Light Jolteon 48/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824553094-light-jolteon-48105-neo-destiny-pokemon-wotc-pokemon-kort,236.85,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:56+00:00,9824580734,Dark Wigglytuff 40/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824580734-dark-wigglytuff-40105-neo-destiny-pokemon-wotc-pokemon-kort,31.58,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:58+00:00,9824885517,Chansey 31/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824885517-chansey-31105-neo-destiny-pokemon-wotc-pokemon-kort,33.55,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:59+00:00,9824560770,Light Flareon 46/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824560770-light-flareon-46105-neo-destiny-pokemon-wotc-pokemon-kort,86.84,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:00+00:00,9824888843,Unown (W) 29/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824888843-unown-w-29105-neo-destiny-pokemon-wotc-pokemon-kort,11.84,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:01+00:00,9824917552,Holo - Light Azumarill 13/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824917552-holo-light-azumarill-13105-neo-destiny-pokemon-wotc-pokemon-kort,69.08,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:01+00:00,9824891444,Unown (G) 27/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824891444-unown-g-27105-neo-destiny-pokemon-wotc-pokemon-kort,39.47,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:02+00:00,9824911709,Light Machamp 25/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824911709-light-machamp-25105-neo-destiny-pokemon-wotc-pokemon-kort,15.79,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:03+00:00,9824914622,Light Lanturn 23/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824914622-light-lanturn-23105-neo-destiny-pokemon-wotc-pokemon-kort,23.68,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:04+00:00,9779666484,"Psyduck 65/82 Base set, Team Rocket Pokemon kort WOTC vintage 1999-2000",https://www.vinted.pl/items/9779666484-psyduck-6582-base-set-team-rocket-pokemon-kort-wotc-vintage-1999-2000,11.84,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:05+00:00,9824922597,Holo - Dark Scizor 9/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824922597-holo-dark-scizor-9105-neo-destiny-pokemon-wotc-pokemon-kort,296.06,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:06+00:00,9834882122,Charmander 038 CGC 9 - Pokémon,https://www.vinted.pl/items/9834882122-charmander-038-cgc-9-pokemon,355.15,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:07+00:00,9781448406,"Abra 49/82 Base set, Team Rocket Pokemon kort WOTC vintage 1999-2000",https://www.vinted.pl/items/9781448406-abra-4982-base-set-team-rocket-pokemon-kort-wotc-vintage-1999-2000,6.71,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:07+00:00,9834446019,Magneton PSA 8,https://www.vinted.pl/items/9834446019-magneton-psa-8,165.0,PLN,8,,,,,brak_ceny_referencyjnej
2026-08-31T08:57:08+00:00,9834276518,Pikachu rumble psa 7,https://www.vinted.pl/items/9834276518-pikachu-rumble-psa-7,4851.47,PLN,7,1549.99,26,16.0,1.00,wyslano_na_discord
2026-08-31T08:57:09+00:00,9778106287,"Squirtle 68/82 Base set, Team Rocket Pokemon kort WOTC vintage 1999-2000",https://www.vinted.pl/items/9778106287-squirtle-6882-base-set-team-rocket-pokemon-kort-wotc-vintage-1999-2000,13.82,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:10+00:00,9834917296,"Squirtle 039 CGC 8,5 - Pokémon",https://www.vinted.pl/items/9834917296-squirtle-039-cgc-85-pokemon,245.87,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:10+00:00,9832945354,Dark sylveon slab ps9,https://www.vinted.pl/items/9832945354-dark-sylveon-slab-ps9,118.42,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:10+00:00,9835006755,Dark Houndoom,https://www.vinted.pl/items/9835006755-dark-houndoom,87.62,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:10+00:00,9779799485,"Magnemite 60/82 Base set, Team Rocket Pokemon kort WOTC vintage 1999-2000",https://www.vinted.pl/items/9779799485-magnemite-6082-base-set-team-rocket-pokemon-kort-wotc-vintage-1999-2000,5.13,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:57:10+00:00,9834892022,Kyurem EX,https://www.vinted.pl/items/9834892022-kyurem-ex,87.62,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T09:03:32+00:00,9839240613,Arcanine EX #83/92 Legend Maker BGS Beckett 8.5,https://www.vinted.pl/items/9839240613-arcanine-ex-8392-legend-maker-bgs-beckett-85,4176.08,PLN,BGS 8.5,,,,,brak_ceny_referencyjnej
2026-08-31T09:03:34+00:00,9839195412,Rayquaza Ex #97/97 2003 Pokemon EX Dragon BGS Beckett 5,https://www.vinted.pl/items/9839195412-rayquaza-ex-9797-2003-pokemon-ex-dragon-bgs-beckett-5,3736.49,PLN,BGS 5,,,,,brak_ceny_referencyjnej
2026-08-31T09:49:29+00:00,9839851813,Ninetales Holo PSA 7 Base set Japanease Pokemon Vintage,https://www.vinted.pl/items/9839851813-ninetales-holo-psa-7-base-set-japanease-pokemon-vintage,473.69,PLN,PSA 7,,,,,brak_ceny_referencyjnej
2026-08-31T09:49:30+00:00,9839834233,Dark Dragonite Holo  #149 PSA 8 Rocket Gang Japanease Pokemon Vintage,https://www.vinted.pl/items/9839834233-dark-dragonite-holo-149-psa-8-rocket-gang-japanease-pokemon-vintage,1183.84,PLN,PSA 8,,,,,brak_ceny_referencyjnej
2026-08-31T09:49:31+00:00,9839895509,Gra Pokemon Brilliant Diamond / Nintendo Switch,https://www.vinted.pl/items/9839895509-gra-pokemon-brilliant-diamond-nintendo-switch,170.0,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T09:49:33+00:00,9824516475,Unown (Q) 59/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824516475-unown-q-59105-neo-destiny-pokemon-wotc-pokemon-kort,17.76,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T09:49:35+00:00,9824829946,Dark Haunter 36/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824829946-dark-haunter-36105-neo-destiny-pokemon-wotc-pokemon-kort,35.53,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T09:49:36+00:00,9824827474,Dark Omanyte 37/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824827474-dark-omanyte-37105-neo-destiny-pokemon-wotc-pokemon-kort,19.74,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T09:49:38+00:00,9839848326,Gra Pokemon Legends  Arceus / Nintendo Switch,https://www.vinted.pl/items/9839848326-gra-pokemon-legends-arceus-nintendo-switch,180.0,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T09:49:40+00:00,9839835419,Gra  Gra Super Mario 3D world + Browser's Fury / Nintendo,https://www.vinted.pl/items/9839835419-gra-gra-super-mario-3d-world-browsers-fury-nintendo,220.0,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T09:49:43+00:00,9839811565,Gra Animal Crossing / Nintendo Switch,https://www.vinted.pl/items/9839811565-gra-animal-crossing-nintendo-switch,160.0,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T09:49:44+00:00,9839757620,Pokemon pokken tournament DX / Nintendo Switch,https://www.vinted.pl/items/9839757620-pokemon-pokken-tournament-dx-nintendo-switch,170.0,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T10:04:50+00:00,9840095118,Dark Electrode [JP] 101,https://www.vinted.pl/items/9840095118-dark-electrode-jp-101,6.59,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:04:51+00:00,9839997229,Dark Vileplume Holo #13 PSA 8 Rocket Pokemon vintage,https://www.vinted.pl/items/9839997229-dark-vileplume-holo-13-psa-8-rocket-pokemon-vintage,473.69,PLN,PSA 8,34.50,9,-268.6,0.75,poza_zakresem_rabatu
2026-08-31T10:04:51+00:00,9839907309,Rocket's Scyther Holo PSA 8 Leaders' Stadium japanease,https://www.vinted.pl/items/9839907309-rockets-scyther-holo-psa-8-leaders-stadium-japanease,591.72,PLN,PSA 8,,,,,brak_ceny_referencyjnej
2026-08-31T10:19:57+00:00,9840272788,Shroodle 144/193 Reverse Holo,https://www.vinted.pl/items/9840272788-shroodle-144193-reverse-holo,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:19:58+00:00,9840244022,Jumpluff 3/193,https://www.vinted.pl/items/9840244022-jumpluff-3193,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:20:00+00:00,9840212077,Dark Machoke [JP] 67,https://www.vinted.pl/items/9840212077-dark-machoke-jp-67,9.23,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:20:01+00:00,9840189589,Noivern ex [JP] 135/190,https://www.vinted.pl/items/9840189589-noivern-ex-jp-135190,5.28,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:20:03+00:00,9840169078,Glimmora ex [JP] 111/190,https://www.vinted.pl/items/9840169078-glimmora-ex-jp-111190,7.47,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:20:04+00:00,9840149319,Paldean Clodsire ex [JP] 117/190,https://www.vinted.pl/items/9840149319-paldean-clodsire-ex-jp-117190,7.03,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:20:06+00:00,9840121048,Aerodactyl VStar [JP] 57/100,https://www.vinted.pl/items/9840121048-aerodactyl-vstar-jp-57100,6.59,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:35:11+00:00,9840429615,Weavile [JP] 120/190,https://www.vinted.pl/items/9840429615-weavile-jp-120190,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:35:14+00:00,9840428216,Sprigatito Ex (ASC 251),https://www.vinted.pl/items/9840428216-sprigatito-ex-asc-251,10.75,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T10:35:16+00:00,9840416081,Blastoise V (swsh101),https://www.vinted.pl/items/9840416081-blastoise-v-swsh101,36.24,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T10:35:18+00:00,9840404343,Dreepy (m2a 211),https://www.vinted.pl/items/9840404343-dreepy-m2a-211,8.92,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T10:35:20+00:00,9840398579,Revavroom [JP] 131/190,https://www.vinted.pl/items/9840398579-revavroom-jp-131190,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:35:22+00:00,9840370011,Arboliva 23/198,https://www.vinted.pl/items/9840370011-arboliva-23198,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:35:23+00:00,9840345814,Seviper 128/198 Reverse Holo,https://www.vinted.pl/items/9840345814-seviper-128198-reverse-holo,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:35:25+00:00,9840325257,Flaaffy 67/198 Reverse Holo,https://www.vinted.pl/items/9840325257-flaaffy-67198-reverse-holo,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:35:26+00:00,9840294650,Veluza 56/193 Reverse Holo,https://www.vinted.pl/items/9840294650-veluza-56193-reverse-holo,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:31+00:00,9840639898,Quagsire [JP] 29/92,https://www.vinted.pl/items/9840639898-quagsire-jp-2992,131.88,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:32+00:00,9840599961,Professor's Research: Professor Turo [JP] 177/190,https://www.vinted.pl/items/9840599961-professors-research-professor-turo-jp-177190,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:34+00:00,9840573192,Team Rocket's Tyranitar [JP] 50/98,https://www.vinted.pl/items/9840573192-team-rockets-tyranitar-jp-5098,5.71,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:36+00:00,9840542245,Eevee 074/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9840542245-eevee-074131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.74,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:38+00:00,9840529788,Archaludon [JP] 73/102,https://www.vinted.pl/items/9840529788-archaludon-jp-73102,7.03,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:39+00:00,9840527168,Glaceon 025/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9840527168-glaceon-025131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.74,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:40+00:00,9840517844,Flareon 013/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9840517844-flareon-013131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.74,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:42+00:00,9840511190,Leafeon 005/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9840511190-leafeon-005131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.74,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:44+00:00,9840502766,sgc graded,https://www.vinted.pl/items/9840502766-sgc-graded,125.49,PLN,PSA 9,,,,,brak_ceny_referencyjnej
2026-08-31T10:50:46+00:00,9840505653,Toxtricity [JP] 65/190,https://www.vinted.pl/items/9840505653-toxtricity-jp-65190,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:48+00:00,9840503832,Radiant Charizard (PGO 011) stav: Ex,https://www.vinted.pl/items/9840503832-radiant-charizard-pgo-011-stav-ex,78.13,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T10:50:51+00:00,9840488804,Hitmontop (ASC 240),https://www.vinted.pl/items/9840488804-hitmontop-asc-240,23.49,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T10:50:53+00:00,9840480987,Hawlucha [JP] 84/187,https://www.vinted.pl/items/9840480987-hawlucha-jp-84187,6.15,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:50:55+00:00,9840471139,Golduck (FO 35) 1st ed.,https://www.vinted.pl/items/9840471139-golduck-fo-35-1st-ed,36.24,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T10:50:57+00:00,9840464698,psa graded,https://www.vinted.pl/items/9840464698-psa-graded,326.27,PLN,PSA 9,,,,,brak_ceny_referencyjnej
2026-08-31T10:50:58+00:00,9840456697,Trevenant [JP] 12/100,https://www.vinted.pl/items/9840456697-trevenant-jp-12100,4.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T10:51:00+00:00,9840454574,Mc Donald’s set (2017) stav: lp-gd,https://www.vinted.pl/items/9840454574-mc-donalds-set-2017-stav-lp-gd,21.67,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T11:06:05+00:00,9840851234,Pikachu TEF EN 051 PSA 10,https://www.vinted.pl/items/9840851234-pikachu-tef-en-051-psa-10,627.44,PLN,PSA 10,734.71,16,77.1,0.33,poza_zakresem_rabatu
2026-08-31T11:06:06+00:00,9840804795,Celebi Prime - 92/102,https://www.vinted.pl/items/9840804795-celebi-prime-92102,315.4,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T11:06:08+00:00,9840788742,Ash’s Pikachu Set!,https://www.vinted.pl/items/9840788742-ashs-pikachu-set,473.3,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T11:36:17+00:00,9841177959,Psa 10 tradin  card Charmander,https://www.vinted.pl/items/9841177959-psa-10-tradin-card-charmander,208.66,PLN,PSA 10,117.62,84,52.4,0.50,poza_zakresem_rabatu
2026-08-31T11:51:20+00:00,9841380328,Pokémon Premium Graded Pack – 1× PSA10 Slab + 2 Booster Packs + 3 Cards,https://www.vinted.pl/items/9841380328-pokemon-premium-graded-pack-1x-psa10-slab-2-booster-packs-3-cards,350.0,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T11:51:21+00:00,9841381916,Wellspring Mask Ogerpon EX 152,https://www.vinted.pl/items/9841381916-wellspring-mask-ogerpon-ex-152,45.0,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T12:06:24+00:00,9841532046,Team Rocket’s Mewtwo 240/182 PSA 10 GEM MT,https://www.vinted.pl/items/9841532046-team-rockets-mewtwo-240182-psa-10-gem-mt,703.3,PLN,PSA 10,148.25,2,,0.60,za_mala_probka_sprzedazy
2026-08-31T12:06:26+00:00,9841530214,Mewtwo Legendary PSA,https://www.vinted.pl/items/9841530214-mewtwo-legendary-psa,4301.14,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T12:21:30+00:00,9841815914,Reshiram ex (xJTG 030) Stamped PSA 10,https://www.vinted.pl/items/9841815914-reshiram-ex-xjtg-030-stamped-psa-10,263.75,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T12:21:32+00:00,9841747764,Charizard V Champion Path #050,https://www.vinted.pl/items/9841747764-charizard-v-champion-path-050,543.79,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T12:21:33+00:00,9841725709,Pikachu psa 10,https://www.vinted.pl/items/9841725709-pikachu-psa-10,264.92,PLN,PSA 10,2650.00,2,,1.00,za_mala_probka_sprzedazy
2026-08-31T12:36:38+00:00,9841927978,Charizard vmax climax #187 PSA 10,https://www.vinted.pl/items/9841927978-charizard-vmax-climax-187-psa-10,460.13,PLN,PSA 10,730.00,163,83.1,0.67,poza_zakresem_rabatu
2026-08-31T12:36:38+00:00,9841913956,Charizard Holo JP PSA 10 #017,https://www.vinted.pl/items/9841913956-charizard-holo-jp-psa-10-017,313.72,PLN,PSA 10,927.50,40,90.9,0.50,poza_zakresem_rabatu
2026-08-31T12:51:44+00:00,9841966737,Pokémon Display Stand – Graded Cards,https://www.vinted.pl/items/9841966737-pokemon-display-stand-graded-cards,58.22,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:07:10+00:00,9842113693,Meowth 106/094 Phantasmal Flames ACE 10,https://www.vinted.pl/items/9842113693-meowth-106094-phantasmal-flames-ace-10,418.29,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T14:07:12+00:00,9841491968,"Houndoom, #10/95 - team magma, team aqua",https://www.vinted.pl/items/9841491968-houndoom-1095-team-magma-team-aqua,249.92,PLN,PSA 1,,,,,brak_ceny_referencyjnej
2026-08-31T14:07:14+00:00,9841473998,"Sharpedo, #104/107 - Ex deoxys",https://www.vinted.pl/items/9841473998-sharpedo-104107-ex-deoxys,499.85,PLN,PSA 1,,,,,brak_ceny_referencyjnej
2026-08-31T14:07:17+00:00,9841187832,"Raichu, #25/165 - expedition",https://www.vinted.pl/items/9841187832-raichu-25165-expedition,852.68,PLN,PSA 1,,,,,brak_ceny_referencyjnej
2026-08-31T14:07:19+00:00,9841434807,"Venusaur, #18/110 - legendary collection",https://www.vinted.pl/items/9841434807-venusaur-18110-legendary-collection,705.67,PLN,PSA 1,,,,,brak_ceny_referencyjnej
2026-08-31T14:22:24+00:00,9842153726,Misty’s Psyduck AR 071/063,https://www.vinted.pl/items/9842153726-mistys-psyduck-ar-071063,199.0,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:22:25+00:00,9841840009,Paldean Wooper (PFL 102) Phantasmal Flames,https://www.vinted.pl/items/9841840009-paldean-wooper-pfl-102-phantasmal-flames,307.71,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:22:28+00:00,9842312833,Gengar chinese exclusive box,https://www.vinted.pl/items/9842312833-gengar-chinese-exclusive-box,346.95,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T14:22:30+00:00,9842303769,Gengar chinese exclusive box,https://www.vinted.pl/items/9842303769-gengar-chinese-exclusive-box,346.95,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T14:22:32+00:00,9841835985,Bouffalant ex (WHT 170) White Flare,https://www.vinted.pl/items/9841835985-bouffalant-ex-wht-170-white-flare,329.69,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:22:34+00:00,9842294805,Gengar chinese exclusive box,https://www.vinted.pl/items/9842294805-gengar-chinese-exclusive-box,346.95,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T14:37:40+00:00,9843024928,Pokemon,https://www.vinted.pl/items/9843024928-pokemon,2822.67,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T14:37:40+00:00,9842941954,Charizard ex #183 PSA 10,https://www.vinted.pl/items/9842941954-charizard-ex-183-psa-10,1003.91,PLN,PSA 10,927.50,40,71.0,1.00,poza_zakresem_rabatu
2026-08-31T14:37:40+00:00,9842925743,Special Delivery Charizard #075 PSA 9 + swirl,https://www.vinted.pl/items/9842925743-special-delivery-charizard-075-psa-9-swirl,1296.72,PLN,PSA 9,224.88,229,-54.5,0.75,poza_zakresem_rabatu
2026-08-31T14:37:41+00:00,9842897081,Bill's Transfer #194 PSA 10,https://www.vinted.pl/items/9842897081-bills-transfer-194-psa-10,543.79,PLN,PSA 10,104.50,10,-39.4,0.50,poza_zakresem_rabatu
2026-08-31T14:37:41+00:00,9842879222,PSA 10 Lumineon,https://www.vinted.pl/items/9842879222-psa-10-lumineon,104.42,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T14:52:45+00:00,9843403903,2009 Scyther/Holo  #130 Psa 8,https://www.vinted.pl/items/9843403903-2009-scytherholo-130-psa-8,404.42,PLN,PSA 8,8.99,3,-1105.3,1.00,poza_zakresem_rabatu
2026-08-31T14:52:46+00:00,9843253449,Oriocorio,https://www.vinted.pl/items/9843253449-oriocorio,588.06,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T14:52:47+00:00,9843167080,Candice #189 silver tempest PSA 10,https://www.vinted.pl/items/9843167080-candice-189-silver-tempest-psa-10,292.81,PLN,PSA 10,47.00,9,-66.9,1.00,poza_zakresem_rabatu
2026-08-31T14:52:48+00:00,9843139707,Infernape🟥 case,https://www.vinted.pl/items/9843139707-infernape-case,118.69,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:52:52+00:00,9824556009,Light Golduck 47/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824556009-light-golduck-47105-neo-destiny-pokemon-wotc-pokemon-kort,11.84,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:52:53+00:00,9824582819,Dark Quilava 39/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824582819-dark-quilava-39105-neo-destiny-pokemon-wotc-pokemon-kort,11.84,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:52:55+00:00,9824840286,Dark Exeggcutor 33/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824840286-dark-exeggcutor-33105-neo-destiny-pokemon-wotc-pokemon-kort,19.74,PLN,,,,,,brak_gradingu_w_tytule_ani_opisie
2026-08-31T14:52:56+00:00,9843488873,Salamance Vmax BGS 9,https://www.vinted.pl/items/9843488873-salamance-vmax-bgs-9,250.0,PLN,BGS 9,4.25,1,,0.50,za_mala_probka_sprzedazy
2026-08-31T15:08:00+00:00,9843857673,Groudon 69/62 PSA 10,https://www.vinted.pl/items/9843857673-groudon-6962-psa-10,593.44,PLN,PSA 10,,,,,brak_ceny_referencyjnej
2026-08-31T15:08:00+00:00,9843766984,Pokemon PSA 9 Typhlosion,https://www.vinted.pl/items/9843766984-pokemon-psa-9-typhlosion,64.69,PLN,PSA 9,,,,,brak_ceny_referencyjnej
